va,name,xref_count,subsystems
0x004EC320,<unnamed>,30,renderer;shell-ui;terrain
0x004EC328,<unnamed>,6,shell-ui
0x004EC334,<unnamed>,4,shell-ui
0x004EC340,<unnamed>,4,shell-ui
0x004EC344,<unnamed>,4,shell-ui
0x004EC34C,<unnamed>,1,
0x004EC358,<unnamed>,1,
0x004EC364,<unnamed>,1,
0x004EC374,<unnamed>,1,
0x004EC384,<unnamed>,1,
0x004EC394,<unnamed>,1,
0x004EC3A0,<unnamed>,1,
0x004EC3AC,<unnamed>,1,
0x004EC3BC,<unnamed>,1,
0x004EC3CC,<unnamed>,1,
0x004EC3DC,<unnamed>,10,shell-ui
0x004EC3E4,<unnamed>,2,shell-ui
0x004EC3F0,<unnamed>,4,shell-ui
0x004EC400,<unnamed>,2,shell-ui
0x004EC410,<unnamed>,2,shell-ui
0x004EC420,<unnamed>,3,view
0x004EC424,<unnamed>,1,view
0x004EC428,<unnamed>,1,view
0x004EC43C,<unnamed>,1,view
0x004EC440,<unnamed>,2,view
0x004EC450,<unnamed>,1,view
0x004EC9A8,?percentDamageString@@3PADA,1,
0x004ECB88,<unnamed>,2,
0x004ECB89,<unnamed>,1,
0x004ECB8A,<unnamed>,1,
0x004ECB8B,<unnamed>,1,
0x004ECB94,<unnamed>,1,
0x004ECBBC,<unnamed>,1,
0x004ECBE8,<unnamed>,3,
0x004ECBE9,<unnamed>,1,
0x004ECBEA,<unnamed>,1,
0x004ECBEB,<unnamed>,1,
0x004ECBF8,?keyboardInitialized@@3DA,6,
0x004ECC00,?__kbScanToASCII@@3PAEA,1,
0x004ECE00,?kbScanToASCII@@3PAGA,1,
0x004ECE08,?ignoreRepeats@@3PAIA,2,
0x004ECE0C,<unnamed>,2,
0x004ECE3C,_waitCounter,7,
0x004ECE40,<unnamed>,4,
0x004ECE44,?doReceiveInGetKey@@3DA,3,network;shell-ui
0x004ECE4C,<unnamed>,1,
0x004ECE78,<unnamed>,1,
0x004ECE84,<unnamed>,1,
0x004ECE90,<unnamed>,1,
0x004ECEA0,<unnamed>,2,
0x004ECEB0,<unnamed>,2,
0x004ECEC0,<unnamed>,1,seq
0x004EE088,?CDPATH@@3PADA,4,
0x004EE089,<unnamed>,2,
0x004EE190,<unnamed>,2,
0x004EE194,<unnamed>,1,
0x004EE198,<unnamed>,1,
0x004EE19C,<unnamed>,1,
0x004EE1A0,<unnamed>,2,
0x004EE1A4,<unnamed>,1,
0x004EE1A8,<unnamed>,1,
0x004EE1AC,<unnamed>,1,
0x004EE1B0,<unnamed>,2,
0x004EE1B4,<unnamed>,1,
0x004EE1B8,<unnamed>,1,
0x004EE1BC,<unnamed>,1,
0x004EE1C0,<unnamed>,2,
0x004EE1C4,<unnamed>,1,
0x004EE1C8,<unnamed>,1,
0x004EE1CC,<unnamed>,1,
0x004EE1D0,<unnamed>,2,
0x004EE250,<unnamed>,1,
0x004EE264,<unnamed>,1,
0x004EE270,<unnamed>,3,
0x004EE274,<unnamed>,1,
0x004EE288,<unnamed>,1,
0x004EE2A0,<unnamed>,2,
0x004EE2B0,_defaultChatSoundName,4,
0x004EE2B1,<unnamed>,1,
0x004EE2BC,<unnamed>,12,sound
0x004EE2BD,<unnamed>,2,sound
0x004EE2BE,<unnamed>,1,sound
0x004EE2BF,<unnamed>,1,sound
0x004EE2C4,<unnamed>,18,sound
0x004EE2C8,<unnamed>,1,
0x004EE2D4,<unnamed>,4,
0x004EE2D8,<unnamed>,2,
0x004EE2E0,<unnamed>,2,
0x004EE2E1,<unnamed>,1,
0x004EE2E2,<unnamed>,1,
0x004EE2E3,<unnamed>,1,
0x004EE2EC,<unnamed>,2,
0x004EE2ED,<unnamed>,1,
0x004EE2EE,<unnamed>,1,
0x004EE2EF,<unnamed>,1,
0x004EE2F8,<unnamed>,2,
0x004EE2F9,<unnamed>,1,
0x004EE2FA,<unnamed>,1,
0x004EE2FB,<unnamed>,1,
0x004EE304,<unnamed>,2,
0x004EE305,<unnamed>,1,
0x004EE306,<unnamed>,1,
0x004EE307,<unnamed>,1,
0x004EE310,?deviceProcs@@3PAP6AFFF@ZA,10,
0x004EE340,?throttle100@@3JA,2,
0x004EE348,<unnamed>,3,
0x004EE34C,<unnamed>,2,
0x004EE384,<unnamed>,11,
0x004EE388,<unnamed>,1,
0x004EE398,<unnamed>,2,
0x004EE3A8,<unnamed>,2,
0x004EE3BC,<unnamed>,1,
0x004EE3D0,<unnamed>,1,
0x004EE3E4,<unnamed>,1,
0x004EE3F4,<unnamed>,1,
0x004EE418,<unnamed>,1,
0x004EE438,<unnamed>,1,
0x004EE458,<unnamed>,1,
0x004EE470,<unnamed>,3,flight-model
0x004EE47C,<unnamed>,1,
0x004EE498,<unnamed>,1,
0x004EE4A8,<unnamed>,1,
0x004EE4C4,<unnamed>,1,
0x004EE4D4,<unnamed>,1,
0x004EE4E4,<unnamed>,1,
0x004EE4FC,<unnamed>,1,
0x004EE50C,<unnamed>,1,
0x004EE524,<unnamed>,2,
0x004EE53C,<unnamed>,2,
0x004EE554,<unnamed>,2,
0x004EE56C,<unnamed>,2,
0x004EE580,<unnamed>,1,
0x004EE598,<unnamed>,2,
0x004EE5A8,<unnamed>,2,
0x004EE5B8,<unnamed>,1,
0x004EE5D4,<unnamed>,2,
0x004EE5E4,<unnamed>,2,
0x004EE5F4,<unnamed>,2,
0x004EE60C,<unnamed>,2,
0x004EE620,<unnamed>,2,
0x004EE634,<unnamed>,1,
0x004EE664,<unnamed>,1,
0x004EE688,<unnamed>,1,
0x004EE698,<unnamed>,1,
0x004EE6A4,<unnamed>,1,
0x004EE6BC,<unnamed>,1,
0x004EE6D0,<unnamed>,1,
0x004EE6DC,<unnamed>,11,campaign;network;terrain
0x004EE6DD,<unnamed>,5,campaign;terrain
0x004EE6DE,<unnamed>,5,campaign;terrain
0x004EE6DF,<unnamed>,5,campaign;terrain
0x004EE6E8,<unnamed>,1,
0x004EE7E8,?hardpointName@@3PAPADA,1,
0x004EE800,?sigName@@3PAPADA,1,
0x004EE818,<unnamed>,2,
0x004EE830,<unnamed>,1,
0x004EE83C,<unnamed>,1,
0x004EE848,<unnamed>,1,
0x004EE8C0,<unnamed>,1,
0x004EE8D4,<unnamed>,1,
0x004EE8DC,<unnamed>,1,
0x004EE8EC,<unnamed>,1,
0x004EE904,<unnamed>,4,
0x004EE914,<unnamed>,1,
0x004EE924,<unnamed>,4,
0x004EE938,<unnamed>,1,
0x004EE940,<unnamed>,1,
0x004EE94C,<unnamed>,1,
0x004EE95C,<unnamed>,4,
0x004EE980,<unnamed>,1,
0x004EE98C,<unnamed>,1,
0x004EE994,<unnamed>,1,
0x004EE9A0,<unnamed>,4,
0x004EE9AC,<unnamed>,1,
0x004EE9B8,<unnamed>,1,
0x004EE9C4,<unnamed>,2,
0x004EE9D0,<unnamed>,2,
0x004EEA30,_items,45,flight-model
0x004EEA34,<unnamed>,10,
0x004EEA38,<unnamed>,1,
0x004EEA3C,<unnamed>,1,
0x004EEA48,<unnamed>,1,
0x004EEA4C,<unnamed>,1,
0x004EEA58,<unnamed>,1,
0x004EEA5C,<unnamed>,1,
0x004EEA68,<unnamed>,1,
0x004EEA6C,<unnamed>,1,
0x004EEA78,<unnamed>,1,
0x004EEA7C,<unnamed>,1,
0x004EEA84,<unnamed>,4,
0x004EEA8C,<unnamed>,4,
0x004EEA94,<unnamed>,2,
0x004EEA98,<unnamed>,4,
0x004EEAA4,<unnamed>,2,
0x004EEAB4,<unnamed>,2,
0x004EEAB8,<unnamed>,16,startup
0x004EEAC0,<unnamed>,1,
0x004EEACC,<unnamed>,1,
0x004EEAD8,<unnamed>,1,
0x004EEAE4,<unnamed>,1,
0x004EEAF0,<unnamed>,2,
0x004EEAF8,<unnamed>,2,
0x004EEB00,<unnamed>,2,
0x004EEB01,<unnamed>,1,
0x004EEB02,<unnamed>,1,
0x004EEB03,<unnamed>,1,
0x004EEB08,<unnamed>,2,
0x004EEB09,<unnamed>,1,
0x004EEB0A,<unnamed>,1,
0x004EEB0B,<unnamed>,1,
0x004EEB10,<unnamed>,2,
0x004EEB11,<unnamed>,1,
0x004EEB12,<unnamed>,1,
0x004EEB13,<unnamed>,1,
0x004EEB18,<unnamed>,2,
0x004EEB19,<unnamed>,1,
0x004EEB1A,<unnamed>,1,
0x004EEB1B,<unnamed>,1,
0x004EEB20,<unnamed>,2,
0x004EEB21,<unnamed>,1,
0x004EEB22,<unnamed>,1,
0x004EEB23,<unnamed>,1,
0x004EEB28,<unnamed>,2,
0x004EEB29,<unnamed>,1,
0x004EEB2A,<unnamed>,1,
0x004EEB2B,<unnamed>,1,
0x004EEB30,<unnamed>,2,
0x004EEB31,<unnamed>,1,
0x004EEB32,<unnamed>,1,
0x004EEB33,<unnamed>,1,
0x004EEB48,<unnamed>,2,
0x004EEB50,?m_singleton@CDirDraw@@1PAV1@A,12,renderer
0x004EEB54,?criticalSectionAlive@@3DA,4,
0x004EEB58,?setSoundAndMusic@@3JA,4,
0x004EEBA0,<unnamed>,2,
0x004EEBC8,<unnamed>,2,
0x004EEBC9,<unnamed>,1,
0x004EEBD4,<unnamed>,4,
0x004EEBF4,<unnamed>,1,
0x004EEBFC,<unnamed>,1,
0x004EEC0C,<unnamed>,1,
0x004EEC14,<unnamed>,1,
0x004EEC2C,<unnamed>,1,
0x004EEC34,<unnamed>,2,
0x004EEC64,<unnamed>,4,
0x004EEC70,<unnamed>,1,
0x004EEC98,<unnamed>,1,
0x004EECC0,<unnamed>,2,
0x004EECC1,<unnamed>,1,
0x004EECC2,<unnamed>,1,
0x004EECC3,<unnamed>,1,
0x004EECC4,<unnamed>,2,
0x004EECCC,<unnamed>,2,
0x004EECD4,<unnamed>,2,
0x004EECD5,<unnamed>,1,
0x004EECD6,<unnamed>,1,
0x004EECD7,<unnamed>,1,
0x004EECDC,<unnamed>,2,
0x004EECDD,<unnamed>,1,
0x004EECDE,<unnamed>,1,
0x004EECDF,<unnamed>,1,
0x004EECE4,<unnamed>,2,
0x004EECEC,<unnamed>,2,
0x004EECED,<unnamed>,1,
0x004EECEE,<unnamed>,1,
0x004EECEF,<unnamed>,1,
0x004EEE68,<unnamed>,1,
0x004EEE70,<unnamed>,1,
0x004EEE78,<unnamed>,1,
0x004EF018,?fortNationGroundForces@@3PAGA,13,
0x004EF098,<unnamed>,1,
0x004EF09C,<unnamed>,6,
0x004EF0A0,<unnamed>,1,
0x004EF308,<unnamed>,1,
0x004EF330,<unnamed>,1,
0x004EF340,<unnamed>,1,
0x004EF350,<unnamed>,1,
0x004EF420,<unnamed>,1,
0x004EF438,<unnamed>,1,
0x004EF450,<unnamed>,1,
0x004EF468,<unnamed>,1,
0x004EF480,<unnamed>,1,
0x004EF498,<unnamed>,1,
0x004EF4B0,<unnamed>,1,
0x004EF4C8,<unnamed>,1,
0x004EF4E0,<unnamed>,1,
0x004EF500,<unnamed>,1,
0x004EF538,<unnamed>,1,
0x004EF560,<unnamed>,1,
0x004EF598,<unnamed>,1,
0x004EF5D0,<unnamed>,1,
0x004EF5F0,<unnamed>,1,
0x004EF680,<unnamed>,1,
0x004EF738,<unnamed>,1,
0x004EF7D0,<unnamed>,1,
0x004EF858,<unnamed>,1,
0x004EF8E0,<unnamed>,1,
0x004EF970,<unnamed>,1,
0x004EFA10,<unnamed>,1,
0x004EFA98,<unnamed>,1,
0x004EFB38,<unnamed>,1,
0x004EFB58,<unnamed>,1,
0x004EFBE8,<unnamed>,1,
0x004EFC10,<unnamed>,1,
0x004EFC38,<unnamed>,1,
0x004EFC60,<unnamed>,1,
0x004EFC78,<unnamed>,1,
0x004EFCA8,<unnamed>,1,
0x004EFD08,<unnamed>,1,
0x004EFD50,<unnamed>,1,
0x004F0000,<unnamed>,1,campaign
0x004F00E8,<unnamed>,1,
0x004F0110,<unnamed>,1,
0x004F0130,<unnamed>,1,
0x004F013C,<unnamed>,5,flight-model
0x004F0148,<unnamed>,1,
0x004F0170,<unnamed>,1,
0x004F0180,<unnamed>,1,
0x004F0190,<unnamed>,1,
0x004F01A4,<unnamed>,1,
0x004F01B8,<unnamed>,1,
0x004F01CC,<unnamed>,1,
0x004F01E0,<unnamed>,1,
0x004F01F4,<unnamed>,1,
0x004F0208,<unnamed>,32,
0x004F0210,<unnamed>,2,
0x004F0231,<unnamed>,1,
0x004F023C,<unnamed>,12,
0x004F0248,<unnamed>,6,
0x004F0254,<unnamed>,12,
0x004F0260,<unnamed>,6,
0x004F026C,<unnamed>,3,
0x004F0274,<unnamed>,5,
0x004F036C,<unnamed>,1,flight-model
0x004F0398,<unnamed>,1,campaign
0x004F03A0,<unnamed>,2,campaign
0x004F04E0,<unnamed>,1,campaign
0x004F0540,<unnamed>,8,campaign
0x004F0544,?mcFlyAll@@3DA,12,campaign
0x004F0548,<unnamed>,4,campaign
0x004F054C,<unnamed>,4,campaign
0x004F0550,<unnamed>,4,campaign
0x004F0552,<unnamed>,1,campaign
0x004F0564,<unnamed>,7,campaign
0x004F0568,<unnamed>,5,campaign
0x004F0578,<unnamed>,5,campaign
0x004F057A,<unnamed>,1,campaign
0x004F057E,<unnamed>,2,campaign
0x004F0580,<unnamed>,2,campaign
0x004F0582,<unnamed>,2,campaign
0x004F0586,<unnamed>,1,campaign
0x004F058C,<unnamed>,1,campaign
0x004F058E,<unnamed>,1,campaign
0x004F0590,<unnamed>,1,campaign
0x004F0594,<unnamed>,1,campaign
0x004F05E8,<unnamed>,2,campaign
0x004F05F0,<unnamed>,2,campaign
0x004F05F8,<unnamed>,4,campaign
0x004F05FA,<unnamed>,2,campaign
0x004F0610,<unnamed>,3,campaign
0x004F0614,<unnamed>,1,campaign
0x004F0618,<unnamed>,2,campaign
0x004F0670,<unnamed>,1,campaign
0x004F06A0,<unnamed>,3,campaign
0x004F06A4,<unnamed>,1,campaign
0x004F06C0,<unnamed>,3,campaign
0x004F06C4,<unnamed>,1,campaign
0x004F06E0,<unnamed>,3,campaign
0x004F06E4,<unnamed>,1,campaign
0x004F06F8,<unnamed>,4,campaign
0x004F06FC,<unnamed>,1,campaign
0x004F0710,<unnamed>,3,campaign
0x004F0714,<unnamed>,1,campaign
0x004F0730,<unnamed>,3,campaign
0x004F0734,<unnamed>,1,campaign
0x004F0740,<unnamed>,6,campaign
0x004F0742,<unnamed>,2,campaign
0x004F0754,<unnamed>,3,campaign
0x004F0758,<unnamed>,2,campaign
0x004F075C,<unnamed>,1,campaign
0x004F0764,<unnamed>,1,campaign
0x004F0780,<unnamed>,1,campaign
0x004F07A0,<unnamed>,1,campaign
0x004F07A4,<unnamed>,1,campaign
0x004F07C0,<unnamed>,1,campaign
0x004F07D0,<unnamed>,2,campaign
0x004F0850,<unnamed>,1,campaign
0x004F0870,<unnamed>,1,campaign
0x004F089C,<unnamed>,1,campaign
0x004F08C4,<unnamed>,1,campaign
0x004F08E4,<unnamed>,1,campaign
0x004F0914,<unnamed>,1,campaign
0x004F093C,<unnamed>,1,campaign
0x004F0948,<unnamed>,1,campaign
0x004F0954,<unnamed>,2,campaign
0x004F095C,<unnamed>,1,campaign
0x004F0964,<unnamed>,1,campaign
0x004F096C,<unnamed>,1,campaign
0x004F0974,<unnamed>,1,campaign
0x004F097C,<unnamed>,1,campaign
0x004F0984,<unnamed>,3,campaign
0x004F09A4,<unnamed>,2,campaign
0x004F09B0,<unnamed>,5,campaign;shell-ui;terrain
0x004F09BC,<unnamed>,1,campaign
0x004F09D4,<unnamed>,4,campaign
0x004F09DC,<unnamed>,1,campaign
0x004F09F0,<unnamed>,1,campaign
0x004F0A0C,<unnamed>,2,campaign
0x004F0A24,<unnamed>,1,campaign
0x004F0A40,<unnamed>,2,campaign
0x004F0A48,<unnamed>,21,campaign
0x004F0A50,<unnamed>,8,campaign
0x004F0A54,<unnamed>,18,campaign
0x004F0A58,<unnamed>,4,campaign
0x004F0A5C,<unnamed>,1,campaign
0x004F0A78,<unnamed>,1,campaign
0x004F0A94,<unnamed>,1,campaign
0x004F0AD0,<unnamed>,1,campaign
0x004F0AE0,<unnamed>,1,campaign
0x004F0B0C,<unnamed>,1,campaign
0x004F0B48,<unnamed>,1,campaign
0x004F0B7C,<unnamed>,2,campaign
0x004F0BBC,<unnamed>,1,campaign
0x004F0BE0,<unnamed>,1,campaign
0x004F0C18,<unnamed>,1,campaign
0x004F0C4C,<unnamed>,1,campaign
0x004F0C80,<unnamed>,1,campaign
0x004F0C98,<unnamed>,1,campaign
0x004F0CA0,<unnamed>,2,campaign
0x004F0CA8,<unnamed>,2,campaign
0x004F0CB4,<unnamed>,1,campaign
0x004F0CD8,<unnamed>,1,campaign
0x004F0D04,<unnamed>,1,campaign
0x004F0D20,<unnamed>,1,campaign
0x004F0D34,<unnamed>,1,campaign
0x004F0D4C,<unnamed>,1,campaign
0x004F0D98,<unnamed>,7,campaign
0x004F0D9C,<unnamed>,1,campaign
0x004F0DCC,<unnamed>,1,campaign
0x004F0DE4,<unnamed>,24,campaign
0x004F0DEC,<unnamed>,1,campaign
0x004F0E10,<unnamed>,1,campaign
0x004F0E30,<unnamed>,1,campaign
0x004F0E5C,<unnamed>,2,campaign
0x004F0E64,<unnamed>,2,campaign
0x004F0E6C,<unnamed>,2,campaign
0x004F0E74,<unnamed>,2,campaign
0x004F0EA0,<unnamed>,4,campaign
0x004F0EB0,<unnamed>,2,campaign
0x004F0EE0,<unnamed>,88,campaign
0x004F0EE4,<unnamed>,1,campaign
0x004F0F08,<unnamed>,2,campaign
0x004F0F20,<unnamed>,2,campaign
0x004F0F34,<unnamed>,2,campaign
0x004F0F48,<unnamed>,2,campaign
0x004F0F60,<unnamed>,2,campaign
0x004F0F6C,<unnamed>,2,campaign
0x004F0F84,<unnamed>,1,campaign
0x004F0FA0,<unnamed>,1,campaign
0x004F0FA8,<unnamed>,1,campaign
0x004F0FB8,<unnamed>,4,campaign
0x004F0FC0,<unnamed>,4,campaign
0x004F0FC8,<unnamed>,4,campaign
0x004F0FE8,<unnamed>,1,campaign
0x004F0FFC,<unnamed>,1,campaign
0x004F100C,<unnamed>,1,campaign
0x004F1028,<unnamed>,1,campaign
0x004F1054,<unnamed>,1,campaign
0x004F10A8,<unnamed>,2,campaign
0x004F10C4,<unnamed>,4,campaign
0x004F10E0,<unnamed>,1,campaign
0x004F10F4,<unnamed>,2,campaign
0x004F10FC,<unnamed>,1,campaign
0x004F111C,<unnamed>,7,campaign
0x004F111D,<unnamed>,1,
0x004F111E,<unnamed>,1,
0x004F111F,<unnamed>,1,
0x004F1120,<unnamed>,7,campaign
0x004F1121,<unnamed>,1,
0x004F1122,<unnamed>,1,
0x004F1123,<unnamed>,1,
0x004F1124,<unnamed>,43,campaign
0x004F1125,<unnamed>,1,
0x004F1126,<unnamed>,1,
0x004F1127,<unnamed>,1,
0x004F1128,<unnamed>,47,campaign
0x004F1129,<unnamed>,1,
0x004F112A,<unnamed>,1,
0x004F112B,<unnamed>,1,
0x004F112C,<unnamed>,1,campaign
0x004F1144,<unnamed>,2,campaign
0x004F114C,<unnamed>,2,campaign
0x004F1154,<unnamed>,2,campaign
0x004F115C,<unnamed>,2,campaign
0x004F1164,<unnamed>,1,campaign
0x004F1184,<unnamed>,1,campaign
0x004F11A4,<unnamed>,1,campaign
0x004F11C8,<unnamed>,4,campaign
0x004F11D0,<unnamed>,4,campaign
0x004F11D8,<unnamed>,1,campaign
0x004F1200,<unnamed>,1,campaign
0x004F1224,<unnamed>,1,campaign
0x004F1258,<unnamed>,1,campaign
0x004F1290,<unnamed>,1,campaign
0x004F12CC,<unnamed>,1,campaign
0x004F1300,<unnamed>,4,campaign
0x004F131C,<unnamed>,1,campaign
0x004F1338,<unnamed>,1,campaign
0x004F134C,<unnamed>,4,campaign
0x004F1368,<unnamed>,1,campaign
0x004F1381,<unnamed>,1,campaign
0x004F1388,<unnamed>,1,campaign
0x004F13B0,<unnamed>,1,campaign
0x004F13D8,<unnamed>,1,campaign
0x004F13F0,<unnamed>,1,campaign
0x004F1410,<unnamed>,1,campaign
0x004F1424,<unnamed>,1,campaign
0x004F1444,<unnamed>,2,campaign
0x004F1450,<unnamed>,2,campaign
0x004F1460,<unnamed>,2,campaign
0x004F146C,<unnamed>,1,campaign
0x004F147C,<unnamed>,2,campaign
0x004F1490,<unnamed>,1,campaign
0x004F14B8,<unnamed>,7,campaign
0x004F14C0,<unnamed>,4,campaign
0x004F14C4,<unnamed>,1,campaign
0x004F14CC,<unnamed>,1,campaign
0x004F14D4,<unnamed>,1,campaign
0x004F14E0,<unnamed>,1,campaign
0x004F14EC,<unnamed>,1,campaign
0x004F14F4,<unnamed>,1,campaign
0x004F1500,<unnamed>,1,campaign
0x004F150C,<unnamed>,1,campaign
0x004F1514,<unnamed>,1,campaign
0x004F1570,<unnamed>,1,campaign
0x004F1578,<unnamed>,1,campaign
0x004F15A4,<unnamed>,1,campaign
0x004F15D8,<unnamed>,1,campaign
0x004F1600,<unnamed>,1,campaign
0x004F1630,<unnamed>,1,campaign
0x004F1664,<unnamed>,1,campaign
0x004F1C80,<unnamed>,3,
0x004F1C84,<unnamed>,3,
0x004F1C88,<unnamed>,3,
0x004F1C8C,<unnamed>,1,
0x004F1C90,<unnamed>,2,
0x004F1C91,<unnamed>,1,
0x004F1C92,<unnamed>,1,
0x004F1C93,<unnamed>,1,
0x004F1CE0,<unnamed>,1,
0x004F1CE1,<unnamed>,1,
0x004F1E58,?NationGroundForces@@3PAGA,1,
0x004F1ED8,<unnamed>,1,
0x004F1EDC,<unnamed>,8,shell-ui
0x004F1EE0,<unnamed>,1,
0x004F2148,<unnamed>,1,
0x004F2170,<unnamed>,1,
0x004F2180,<unnamed>,1,
0x004F2250,<unnamed>,1,
0x004F2270,<unnamed>,1,
0x004F22A8,<unnamed>,1,
0x004F22D0,<unnamed>,1,
0x004F2308,<unnamed>,1,
0x004F2340,<unnamed>,1,
0x004F2360,<unnamed>,1,
0x004F23F0,<unnamed>,1,
0x004F2490,<unnamed>,1,
0x004F2528,<unnamed>,1,
0x004F25B0,<unnamed>,1,
0x004F2638,<unnamed>,1,
0x004F26C8,<unnamed>,1,
0x004F2768,<unnamed>,1,
0x004F27F0,<unnamed>,1,
0x004F2868,<unnamed>,1,
0x004F2900,<unnamed>,1,
0x004F2968,<unnamed>,1,
0x004F29F0,<unnamed>,1,
0x004F2A60,<unnamed>,1,
0x004F2AE0,<unnamed>,1,
0x004F2B90,<unnamed>,1,
0x004F2C18,<unnamed>,1,
0x004F2C38,<unnamed>,1,
0x004F2CC8,<unnamed>,1,
0x004F2CF0,<unnamed>,1,
0x004F2D18,<unnamed>,1,
0x004F2D40,<unnamed>,1,
0x004F2D58,<unnamed>,1,
0x004F2D88,<unnamed>,1,
0x004F2DE8,<unnamed>,1,
0x004F2E30,<unnamed>,1,
0x004F2E68,<unnamed>,1,
0x004F2E78,<unnamed>,1,
0x004F2E88,<unnamed>,1,
0x004F2E90,<unnamed>,1,
0x004F2EA0,<unnamed>,1,
0x004F2EB0,<unnamed>,1,
0x004F2EB8,<unnamed>,1,
0x004F2EC8,<unnamed>,1,
0x004F2ED0,<unnamed>,1,
0x004F2EE0,<unnamed>,1,
0x004F2EE8,<unnamed>,1,
0x004F2EF0,<unnamed>,1,
0x004F2F00,<unnamed>,1,
0x004F2F08,<unnamed>,1,
0x004F2F10,<unnamed>,1,
0x004F2F18,<unnamed>,1,
0x004F2F28,<unnamed>,1,
0x004F2F30,<unnamed>,1,
0x004F2F38,<unnamed>,1,
0x004F2F48,<unnamed>,1,
0x004F2F58,<unnamed>,1,
0x004F2F60,<unnamed>,1,
0x004F2F70,<unnamed>,1,
0x004F2F78,<unnamed>,1,
0x004F2F88,<unnamed>,1,
0x004F2F90,<unnamed>,1,
0x004F2F98,<unnamed>,1,
0x004F2FA8,<unnamed>,1,
0x004F2FB0,<unnamed>,1,
0x004F2FC0,<unnamed>,1,
0x004F2FC8,<unnamed>,1,
0x004F2FD8,<unnamed>,1,
0x004F2FE8,<unnamed>,1,
0x004F3000,<unnamed>,1,
0x004F3018,<unnamed>,1,
0x004F3030,<unnamed>,1,
0x004F3040,<unnamed>,1,
0x004F3050,<unnamed>,1,
0x004F3060,<unnamed>,1,
0x004F3070,<unnamed>,1,
0x004F3080,<unnamed>,1,
0x004F3090,<unnamed>,1,
0x004F30A0,<unnamed>,1,
0x004F30B0,<unnamed>,1,
0x004F30C0,<unnamed>,1,
0x004F30D0,<unnamed>,1,
0x004F30E8,<unnamed>,1,
0x004F30F8,<unnamed>,1,
0x004F3108,<unnamed>,1,
0x004F3128,<unnamed>,1,
0x004F3158,<unnamed>,1,
0x004F3168,<unnamed>,1,
0x004F3178,<unnamed>,1,
0x004F3188,<unnamed>,1,
0x004F3198,<unnamed>,1,
0x004F31B0,<unnamed>,1,
0x004F3278,<unnamed>,1,
0x004F32A0,<unnamed>,1,
0x004F32C0,<unnamed>,1,
0x004F32E8,<unnamed>,1,
0x004F3308,<unnamed>,1,
0x004F3328,<unnamed>,1,
0x004F3348,<unnamed>,1,
0x004F3368,<unnamed>,1,
0x004F3388,<unnamed>,1,
0x004F33A8,<unnamed>,1,
0x004F33C8,<unnamed>,1,
0x004F33F0,<unnamed>,1,
0x004F3408,<unnamed>,1,
0x004F3428,<unnamed>,1,
0x004F3448,<unnamed>,1,
0x004F3468,<unnamed>,1,
0x004F348C,<unnamed>,2,shell-ui
0x004F3494,<unnamed>,2,shell-ui
0x004F34A0,<unnamed>,1,shell-ui
0x004F34AC,<unnamed>,1,
0x004F34D4,<unnamed>,1,
0x004F34FC,<unnamed>,1,
0x004F3514,<unnamed>,1,
0x004F3520,<unnamed>,1,
0x004F352C,<unnamed>,1,
0x004F3540,<unnamed>,1,
0x004F354C,<unnamed>,1,
0x004F355C,<unnamed>,1,
0x004F3564,<unnamed>,1,
0x004F3574,<unnamed>,8,
0x004F3578,<unnamed>,1,
0x004F3594,<unnamed>,2,
0x004F35A8,<unnamed>,2,
0x004F35BC,<unnamed>,1,
0x004F35D0,<unnamed>,1,
0x004F35E4,<unnamed>,1,
0x004F35F8,<unnamed>,1,
0x004F3600,<unnamed>,1,
0x004F3614,<unnamed>,1,
0x004F3628,<unnamed>,1,
0x004F3634,<unnamed>,1,
0x004F3644,<unnamed>,2,
0x004F3650,<unnamed>,1,
0x004F3664,<unnamed>,1,
0x004F3670,<unnamed>,2,
0x004F367C,<unnamed>,1,
0x004F3690,<unnamed>,2,
0x004F36A0,<unnamed>,1,
0x004F36B8,<unnamed>,2,
0x004F36D0,<unnamed>,2,
0x004F36E0,<unnamed>,2,
0x004F36F4,<unnamed>,2,
0x004F3704,<unnamed>,2,
0x004F3714,<unnamed>,2,
0x004F3720,<unnamed>,2,
0x004F372C,<unnamed>,8,
0x004F3738,<unnamed>,2,
0x004F3744,<unnamed>,12,
0x004F3750,<unnamed>,7,
0x004F375C,<unnamed>,14,
0x004F3768,<unnamed>,5,
0x004F3774,<unnamed>,3,
0x004F377C,<unnamed>,3,
0x004F3789,<unnamed>,1,
0x004F3790,<unnamed>,1,
0x004F379C,<unnamed>,2,
0x004F37A8,<unnamed>,2,
0x004F37B4,<unnamed>,2,
0x004F37C0,<unnamed>,2,
0x004F37CC,<unnamed>,2,
0x004F37D8,<unnamed>,2,
0x004F37E4,<unnamed>,2,
0x004F37F0,<unnamed>,2,
0x004F37FC,<unnamed>,2,
0x004F3808,<unnamed>,10,
0x004F3814,<unnamed>,10,
0x004F3820,<unnamed>,10,
0x004F382C,<unnamed>,18,
0x004F3838,<unnamed>,18,
0x004F3844,<unnamed>,18,
0x004F3850,<unnamed>,2,
0x004F385C,<unnamed>,2,
0x004F3868,<unnamed>,2,
0x004F3890,<unnamed>,6,terrain
0x004F3898,<unnamed>,2,terrain
